Evidence ID,Source Module,Source Zip (Inventory),Manifest Name,Category,Present In Source Zip,Also In addons_extra.zip,Preliminary Classification,Classification Rule,Status
PS04-MOD-1317,voip_crm,02 OTHER.zip,Phone - CRM,Sales/CRM,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1318,voip_helpdesk,02 OTHER.zip,Phone - Helpdesk,Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1319,voip_hr,02 OTHER.zip,Phone - Human Resources,Human Resources,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1320,voip_hr_recruitment,02 OTHER.zip,Phone - Recruitement,Human Resources/Recruitment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1321,voip_onsip,02 OTHER.zip,Phone - OnSIP,Productivity/Phone,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1322,voip_sale_subscription,02 OTHER.zip,Phone - Subscriptions,Sales/Subscriptions,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1323,voip_sms,02 OTHER.zip,Phone - SMS,Sales/Sales,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1324,web,02 OTHER.zip,Web,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1325,web_cohort,02 OTHER.zip,Cohort View,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1326,web_enterprise,02 OTHER.zip,Web Enterprise,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1327,web_gantt,02 OTHER.zip,Web Gantt,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1328,web_grid,02 OTHER.zip,Grid View,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1329,web_hierarchy,02 OTHER.zip,Web Hierarchy,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1330,web_map,02 OTHER.zip,Map View,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1331,web_mobile,02 OTHER.zip,Mobile,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1332,web_studio,02 OTHER.zip,Studio,Customizations/Studio,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1333,web_studio_ai_fields,02 OTHER.zip,web_studio_ai_fields,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1334,web_tour,02 OTHER.zip,Tours,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1335,web_unsplash,02 OTHER.zip,Unsplash Image Library,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1336,website,02 OTHER.zip,Website,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1337,website_appointment,02 OTHER.zip,Website Appointments,Services/Appointment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1338,website_appointment_account_payment,02 OTHER.zip,Pay to Book on Website,Services/Appointment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1339,website_appointment_crm,02 OTHER.zip,Website Appointment Lead Enrichment,Services/Appointment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1340,website_appointment_sale,02 OTHER.zip,Pay to Book with eCommerce,Services/Appointment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1341,website_appointment_sale_project,02 OTHER.zip,Website Appointment Sale Project,Services/Appointment,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1342,website_blog,02 OTHER.zip,Blog,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1343,website_cf_turnstile,02 OTHER.zip,Cloudflare Turnstile,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1344,website_crm,02 OTHER.zip,Contact Form,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1345,website_crm_iap_reveal,02 OTHER.zip,Lead Generation From Website Visits,Sales/CRM,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1346,website_crm_iap_reveal_enterprise,02 OTHER.zip,Website Visits Lead Generation Enterprise,Sales/CRM,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1347,website_crm_livechat,02 OTHER.zip,Lead Livechat Sessions,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1348,website_crm_partner_assign,02 OTHER.zip,Resellers,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1349,website_crm_sms,02 OTHER.zip,Send SMS to Visitor with leads,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1350,website_customer,02 OTHER.zip,Customer References,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1351,website_delivery_sendcloud,02 OTHER.zip,Sendcould Locations for Website Delivery,Shipping Connectors,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1352,website_documents,02 OTHER.zip,Website Documents,Productivity/Documents,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1353,website_enterprise,02 OTHER.zip,Website Enterprise,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1354,website_event,02 OTHER.zip,Events,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1355,website_event_booth,02 OTHER.zip,Online Event Booths,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1356,website_event_booth_exhibitor,02 OTHER.zip,Booths/Exhibitors Bridge,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1357,website_event_booth_sale,02 OTHER.zip,Online Event Booth Sale,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1358,website_event_booth_sale_exhibitor,02 OTHER.zip,Booths Sale/Exhibitors Bridge,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1359,website_event_crm,02 OTHER.zip,Website Events CRM,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1360,website_event_exhibitor,02 OTHER.zip,Event Exhibitors,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1361,website_event_sale,02 OTHER.zip,Online Event Ticketing,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1362,website_event_social,02 OTHER.zip,Schedule push notifications on attendees,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1363,website_event_track,02 OTHER.zip,Advanced Events,Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1364,website_event_track_gantt,02 OTHER.zip,Enterprise Event Track,Marketing,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1365,website_event_track_live,02 OTHER.zip,Live Event Tracks,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1366,website_event_track_live_quiz,02 OTHER.zip,Quiz on Live Event Tracks,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1367,website_event_track_quiz,02 OTHER.zip,Quizzes on Tracks,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1368,website_event_track_social,02 OTHER.zip,Push notification to track listeners,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1369,website_forum,02 OTHER.zip,Forum,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1370,website_generator,02 OTHER.zip,Website Generator,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1371,website_generator_sale,02 OTHER.zip,Website Generator Sale,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1372,website_google_map,02 OTHER.zip,Google Maps,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1373,website_helpdesk,02 OTHER.zip,Website Helpdesk,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1374,website_helpdesk_forum,02 OTHER.zip,Helpdesk: Help Center,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1375,website_helpdesk_knowledge,02 OTHER.zip,Helpdesk Knowledge,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1376,website_helpdesk_livechat,02 OTHER.zip,Website IM Livechat Helpdesk,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1377,website_helpdesk_sale_loyalty,02 OTHER.zip,website helpdesk sale,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1378,website_helpdesk_slides,02 OTHER.zip,Website Slides Helpdesk,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1379,website_helpdesk_slides_forum,02 OTHER.zip,Website Slides Forum Helpdesk,Services/Helpdesk,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1380,website_hr_recruitment,02 OTHER.zip,Online Jobs,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1381,website_hr_recruitment_livechat,02 OTHER.zip,Website IM Livechat HR Recruitment,Website/Live Chat,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1382,website_knowledge,02 OTHER.zip,Knowledge Website,,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1383,website_links,02 OTHER.zip,Link Tracker,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1384,website_livechat,02 OTHER.zip,Website Live Chat,Website/Live Chat,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1385,website_mail,02 OTHER.zip,Website Mail,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1386,website_mail_group,02 OTHER.zip,Website Mail Group,,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1387,website_mass_mailing,02 OTHER.zip,Newsletter Subscribe Button,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1388,website_mass_mailing_sms,02 OTHER.zip,Newsletter Subscribe SMS Template,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1389,website_partner,02 OTHER.zip,Website Partner,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1390,website_payment,02 OTHER.zip,Website Payment,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1391,website_product_barcodelookup,02 OTHER.zip,Product Barcode Lookup for eCommerce,Sales/Sales,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1392,website_profile,02 OTHER.zip,Website profile,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1393,website_project,02 OTHER.zip,Online Task Submission,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1394,website_sale,02 OTHER.zip,eCommerce,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1395,website_sale_autocomplete,02 OTHER.zip,Google places autocompletion,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1396,website_sale_collect,02 OTHER.zip,Click & Collect,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1397,website_sale_collect_wishlist,02 OTHER.zip,Collect & Wishlist,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1398,website_sale_comparison,02 OTHER.zip,Product Comparison,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1399,website_sale_comparison_wishlist,02 OTHER.zip,Product Availability Notifications,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1400,website_sale_dashboard,02 OTHER.zip,Website Sales Dashboard,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1401,website_sale_external_tax,02 OTHER.zip,External calculation for Ecommerce,Accounting/Accounting,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1402,website_sale_fedex,02 OTHER.zip,FEDEX Locations for Website Delivery,Shipping Connectors,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1403,website_sale_gelato,02 OTHER.zip,eCommerce/Gelato bridge,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1404,website_sale_loyalty,02 OTHER.zip,"Coupons, Promotions, Gift Card and Loyalty for eCommerce",Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1405,website_sale_mass_mailing,02 OTHER.zip,Checkout Newsletter,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1406,website_sale_mondialrelay,02 OTHER.zip,eCommerce Mondialrelay Delivery,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1407,website_sale_mrp,02 OTHER.zip,Kit Availability,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1408,website_sale_renting,02 OTHER.zip,eCommerce Rental,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1409,website_sale_renting_planning,02 OTHER.zip,eCommerce Rental with Planning,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1410,website_sale_slides,02 OTHER.zip,Sell Courses,Website/eLearning,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1411,website_sale_stock,02 OTHER.zip,Product Availability,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1412,website_sale_stock_renting,02 OTHER.zip,eCommerce Rental with Stock Management,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1413,website_sale_stock_wishlist,02 OTHER.zip,Product Availability Notifications,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1414,website_sale_subscription,02 OTHER.zip,eCommerce Subscription,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1415,website_sale_ups,02 OTHER.zip,UPS: Bill My Account,Shipping Connectors,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1416,website_sale_wishlist,02 OTHER.zip,Shopper's Wishlist,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1417,website_slides,02 OTHER.zip,eLearning,Website/eLearning,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1418,website_slides_forum,02 OTHER.zip,Forum on Courses,Website/eLearning,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1419,website_slides_survey,02 OTHER.zip,Course Certifications,Website/eLearning,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1420,website_sms,02 OTHER.zip,Send SMS to Visitor,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1421,website_studio,02 OTHER.zip,Website Studio,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1422,website_timesheet,02 OTHER.zip,Hide Portal Timesheet Information,Website/Website,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1423,whatsapp,02 OTHER.zip,WhatsApp Messaging,Productivity/WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1424,whatsapp_account,02 OTHER.zip,Whatsapp Accounting,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1425,whatsapp_account_followup,02 OTHER.zip,WhatsApp Follow-Up,Marketing/WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1426,whatsapp_calendar,02 OTHER.zip,WhatsApp-Calendar,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1427,whatsapp_delivery,02 OTHER.zip,WhatsApp-Delivery,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1428,whatsapp_event,02 OTHER.zip,WhatsApp-Website-Events,Marketing/Events,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1429,whatsapp_hr_referral,02 OTHER.zip,WhatsApp - Employee Referral,Human Resources/Referrals,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1430,whatsapp_payment,02 OTHER.zip,Whatsapp-Payment,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1431,whatsapp_pos,02 OTHER.zip,WhatsApp-POS,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1432,whatsapp_sale,02 OTHER.zip,WhatsApp-Sale,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1433,whatsapp_sign,02 OTHER.zip,WhatsApp-Sign,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1434,whatsapp_stock,02 OTHER.zip,Stock - WhatsApp,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1435,whatsapp_website_sale,02 OTHER.zip,WhatsApp-eCommerce,WhatsApp,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-MOD-1436,worksheet,02 OTHER.zip,Worksheet,Hidden,YES,NO,CANDIDATE-POOL,no exclusion rule matched,OBSERVED
PS04-EXT-0001,app_icon_hide,addons_extra.zip,SMEsPlus Hide Mobile Icon,Tools,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0002,auto_database_backup,addons_extra.zip,"Automatic Database Backup To Local Server, Remote Server,Google Drive, Dropbox, Onedrive, Nextcloud and Amazon S3 Odoo18",Extra Tools,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0003,base_location,addons_extra.zip,Location management (aka Better ZIP),,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0004,base_location_geonames_import,addons_extra.zip,Base Location Geonames Import,Partner Management,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0005,bi_print_journal_entries,addons_extra.zip,Print Journal Entries Report,Account,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0006,bm_thai_rd_vat_company_search,addons_extra.zip,Thailand RD VAT Company,Accounting/Localization/Master Data,NO,YES,THAILAND-RELEVANT-COMPANY-EXTRA,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0007,contact_reference_sequence,addons_extra.zip,19_contact_referece_sequence,,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0008,convert_amount_text_to_thai,addons_extra.zip,Thai Localization - Convert Amount Text to Thai,Localization,NO,YES,THAILAND-RELEVANT-COMPANY-EXTRA,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0009,courier_type,addons_extra.zip,Courier Type,Technical,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0010,cr_effective_date_entries,addons_extra.zip,Effective Date Entries,Extra Tools,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0011,date_range,addons_extra.zip,Date Range,Uncategorized,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0012,deepseek_r1,addons_extra.zip,DeepSeek R1,,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0013,dev_print_cheque,addons_extra.zip,Dynamic Print Cheque - Check writing,Account,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0014,equipment_sequence,addons_extra.zip,Equipment Sequence,SMEsPlus,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0015,full_summarize_bills,addons_extra.zip,full_summarize_bills,Report Designer occ,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0016,hide_smesplus_menu,addons_extra.zip,Hide SMEsPlus Menu Account,Custom,NO,YES,COMPANY-SMESPLUS-CUSTOM,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0017,import_bridge_axis,addons_extra.zip,"Import Sales Orders, Purchase Orders, POS Orders, Chart Account data, Invoice, Stock Inventory, Products, Product attributes, Bill of material(BOM), Payments, Bank Statement, All Entry, Order Picking, Customers, Stocks, Account charts, Sales Pricelist, Supplier,Journal, journal entry using EXCEL or CSV",Import Record,NO,YES,COMPANY-EXTRA-CANDIDATE,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0018,invoice_promptpay,addons_extra.zip,PromptPay Invoice Report,Accounting / Payment,NO,YES,THAILAND-RELEVANT-COMPANY-EXTRA,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0019,l10n_th_amount_to_text,addons_extra.zip,Thai Localization - Convert Amount Text to Thai,Localization,NO,YES,THAILAND-PRIORITY-PENDING,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0020,l10n_th_base_location,addons_extra.zip,Thai Localization - Base Location,Localisation/Asia,NO,YES,THAILAND-PRIORITY-PENDING,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0021,l10n_th_partner,addons_extra.zip,Thai Localization - Partner,Localisation/Asia,NO,YES,THAILAND-PRIORITY-PENDING,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
PS04-EXT-0022,l10n_th_reports_ext,addons_extra.zip,Thailand - Localization Accounting Reports,Accounting,NO,YES,THAILAND-PRIORITY-PENDING,COMPANY-OWNED SOURCE EVIDENCE per Boss decision 2026-07-15; PARKED pending Controlled Delta Intake; see 03A,PARKED-PENDING-EVIDENCE
